tm,ZP,CMD,XJ,ML,SP,GC,MT,DX,LY,MTG,HNC,HJ,LCK,LS,OBS
2027/7/27 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09693
2027/7/27 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52508
2027/7/27 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9742
2027/7/27 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.44348
2027/7/27 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.93213
2027/7/27 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43942
2027/7/27 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96463
2027/7/28 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.50708
2027/7/28 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.06609
2027/7/28 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64105
2027/7/28 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23133
2027/7/28 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.83635
2027/7/28 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45555
2027/7/28 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08838
2027/7/28 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73433
2027/7/28 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3929
2027/7/28 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.06361
2027/7/28 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.74599
2027/7/28 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4396
2027/7/28 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14401
2027/7/28 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.858816
2027/7/28 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.583623
2027/7/28 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.318051
2027/7/28 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.061736
2027/7/28 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.814328
2027/7/28 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.575491
2027/7/28 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.344902
2027/7/28 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.122249
2027/7/28 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.907235
2027/7/28 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.699571
2027/7/28 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.498983
2027/7/29 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.305204
2027/7/29 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.117979
2027/7/29 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.937063
2027/7/29 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.762221
2027/7/29 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.593225
2027/7/29 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.429858
2027/7/29 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27191
2027/7/29 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.119179
2027/7/29 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.971473
2027/7/29 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.828604
2027/7/29 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.690393
2027/7/29 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556669
2027/7/29 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.427266
2027/7/29 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.302024
2027/7/29 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18079
2027/7/29 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.063418
2027/7/29 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.949765
2027/7/29 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839696
2027/7/29 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733079
2027/7/29 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.629788
2027/7/29 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.529703
2027/7/29 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432707
2027/7/29 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.338688
2027/7/29 23:00,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,4.247538
2027/7/30 0:00,0,0,0,0,0,0,3.43759,0,0,2.163758,0,0,0,0,4.159154
2027/7/30 1:00,0,0.800192,0,0,0.480116,0.480116,2.160521,0.480116,0,0.720174,0,0,0.480116,0,4.073435
2027/7/30 2:00,0,0,1.585869,0,0,0.348891,0,0.634348,0.317174,0.40704,0.634348,0,2.537391,0,3.990286
2027/7/30 3:00,0.9,0,0,0,1.8,0,0,0,0,0,0,0,0,0,3.909616
2027/7/30 4:00,0,0,1.340673,0.670336,0.446891,0.484132,0,1.117227,1.117227,2.90479,0.893782,2.346177,1.117227,2.681345,3.831334
2027/7/30 5:00,0,0,0,5.28,0,0,0,0,0,0,0,9.6,0,0,3.755355
2027/7/30 6:00,3.491272,0,8.261041,1.475186,0,0.590074,0,0.590074,0,0,0.590074,0,0.590074,0,3.681598
2027/7/30 7:00,0,0,0,0,0,6.888996,0,0,6.002493,0,0,0,0,0,3.609984
2027/7/30 8:00,0,0,0,0,14.00668,0,0,0,0,0,0,0,0,0,3.540436
2027/7/30 9:00,0.765118,0,0.199596,0.598788,2.395151,0.898181,1.131043,0.632053,0,1.363905,0.532255,0.997979,1.360437,0.798384,3.472882
2027/7/30 10:00,2.888888,0,5.203924,0,0,1.1,0,4.599634,0,0,0,0,0,0,3.407251
2027/7/30 11:00,0.945237,0,0,0.872525,0,0,0,0,0,0,0,0,0,0,3.343475
2027/7/30 12:00,0,0.402856,0,0,0.402856,0,0,0,0.604284,0,0,0,0,0,4.516491
2027/7/30 13:00,0,0.533333,0,0.866667,0.433333,0.183333,0,0,0,0.188889,0,0.15,0,0,6.386308
2027/7/30 14:00,0.24366,0.097464,0.097464,0,0,0,0,0,0,0,0,0,0.222857,0,8.626752
2027/7/30 15:00,0,0,0,0,0.516171,0,0,0,0,0,0,0,0,0,8.921103
2027/7/30 16:00,0,0,0,0,0,0,0,0,0.263889,0,0,0.6,0,0,16.22617
2027/7/30 17:00,0.199031,0,0,0,0,0.080857,0,0,0,0,0,0,0.373184,0,30.11452
2027/7/30 18:00,0.204688,0.085287,0,0,0,0,0.128662,0,0,0,0,0,0,0,42.47552
2027/7/30 19:00,0,0,0.033333,0,0,0.125,0,0,0,0,0,0.2,0.177778,0,51.40648
2027/7/30 20:00,0.666667,0.077778,0,0.6,0.1,0.047222,0,0.533333,0.166667,0,0.144444,0.366667,0.133333,0.5,60.22731
2027/7/30 21:00,0.566616,0.521286,0,0.88392,0,0,0.44196,0.176784,0,0.407963,0.161052,0.271975,0.135988,0.135988,65.91447
2027/7/30 22:00,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,72.67619
2027/7/30 23:00,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,70.48684
2027/7/31 0:00,0,0,0,0,0,0.462526,0.420478,0.210239,0.420478,0,0.622307,1.429625,1.009147,0.75686,67.86225
2027/7/31 1:00,0.47455,0,0.854189,0,0,0.825814,0.901644,0,0,1.556427,1.233829,0,2.467658,0,66.08207
2027/7/31 2:00,0,0,0,2.980667,0.437165,0,0,0,0.794845,0,0.198711,0,0,0.71536,63.63387
2027/7/31 3:00,0,0,0,0,1.250299,0,0,3.334131,0,0,0,0,0,0,61.28296
2027/7/31 4:00,0,1.399998,0,0,0,0,0,0,3.6,0,0,0,0,0,59.02533
2027/7/31 5:00,2.512697,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85712
2027/7/31 6:00,0,0.150103,0,0,0.200138,0,0.150103,0.150103,0,0,0,0,0.150103,0,54.77463
2027/7/31 7:00,0,0,0,0,0,0,0.633333,0,0.288889,0.133333,0,0,0,0,52.77434
2027/7/31 8:00,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,51.38187
2027/7/31 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.69541
2027/7/31 10:00,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,49.86247
2027/7/31 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.82396
2027/7/31 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.67694
2027/7/31 13:00,0.025,1.3458,0.033333,0.2,0.033333,0.233333,0,0,0,0.1,0,0,0.033333,0,51.37085
2027/7/31 14:00,0,0,0,0,0,0,0,1.205672,0,0,0,0,0,0,53.71554
2027/7/31 15:00,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,52.72559
2027/7/31 16:00,0.666667,1.131829,1.066667,0.066667,0,0,0.166667,0,0,0,0.05654,0,0,0,53.76274
2027/7/31 17:00,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,52.30164
2027/7/31 18:00,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,50.42679
2027/7/31 19:00,0,0,0,0,0,0,0,2.921971,0.916697,0,0,1.317751,0,0,48.62696
2027/7/31 20:00,0,0.07373,0.07373,0,0,0,0,0,0,0,0,0.07373,0.098307,0.110595,46.89896
2027/7/31 21:00,0.857249,0,0,0,0,0,0,0,0,0,0,0,0,0,45.23976
2027/7/31 22:00,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,43.64645
2027/7/31 23:00,0,0,0,1.648319,0,0,0,1.977982,0,2.307646,0,0,0.824159,0,42.11624
2027/8/1 0:00,5.800002,1.2,1.5,1.8,3.6,0,0,0,0,0,0,0,0,0,40.64647
2027/8/1 1:00,0,0,0,0.577826,5.778255,0,2.311302,0.385217,0,0.385217,0,0,0,0,39.3034
2027/8/1 2:00,1.418677,0.315261,0,0.735611,0.315261,0.630523,0,0,1.418677,0,0,0,0.315261,0.420349,37.94447
2027/8/1 3:00,0,1.288077,0,0,0,0,0,0,0,0,0,0,0,0,36.77347
2027/8/1 4:00,0,0,0.566667,0,0,0,0,0.216687,0.144444,0,0,0,0,0.172222,36.11847
2027/8/1 5:00,0,0,0,0,0,0,0,0,2.090095,0,0,0,0,0,36.71656
2027/8/1 6:00,0,0,0,0,0,0,0.225653,0.21061,0,0,0,0,0,0,36.52189
2027/8/1 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.57515
2027/8/1 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.33224
2027/8/1 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.13927
2027/8/1 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.99404
2027/8/1 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.65269
2027/8/1 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.06524
2027/8/1 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.77842
2027/8/1 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.59731
2027/8/1 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.71192
2027/8/1 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.902
2027/8/1 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75593
2027/8/1 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.06483
2027/8/1 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.44098
2027/8/1 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.88151
2027/8/1 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.38368
2027/8/1 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.94488
2027/8/1 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5626
2027/8/2 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.23447
2027/8/2 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9582
2027/8/2 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.73162
2027/8/2 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.55266
2027/8/2 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.41931
2027/8/2 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.32969
2027/8/2 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.28197
2027/8/2 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.27443
2027/8/2 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3054
2027/8/2 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.37329
2027/8/2 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.47659
2027/8/2 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.61385
2027/8/2 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.78366
2027/8/2 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98471
2027/8/2 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.21572
2027/8/2 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.47548
2027/8/2 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.76282
2027/8/2 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.07662
2027/8/2 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.41581
2027/8/2 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.77938
2027/8/2 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.16634
2027/8/2 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57576
2027/8/2 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.00673
2027/8/2 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4584
2027/8/3 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92995
2027/8/3 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.42057
2027/8/3 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.92952
2027/8/3 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45608
2027/8/3 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99953
2027/8/3 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55923
2027/8/3 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.13453
2027/8/3 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72482
2027/8/3 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3295
2027/8/3 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94803
2027/8/3 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57986
2027/8/3 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.22447
2027/8/3 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88136
2027/8/3 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55007
2027/8/3 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.23013
2027/8/3 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9211
2027/8/3 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62257
2027/8/3 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33414
2027/8/3 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0554
2027/8/3 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78601
2027/8/3 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52559
2027/8/3 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2738
2027/8/3 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03033
2027/8/3 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.794849
2027/8/4 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.567059
2027/8/4 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.346671
2027/8/4 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.133405
2027/8/4 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.926994
2027/8/4 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.727181
2027/8/4 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53372
2027/8/4 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.346374
2027/8/4 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.164915
2027/8/4 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.989125
2027/8/4 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.818794
2027/8/4 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.653721
2027/8/4 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.493712
2027/8/4 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.338581
2027/8/4 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.188149
2027/8/4 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.042246
2027/8/4 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.900705
2027/8/4 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.763368
2027/8/4 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.630084
2027/8/4 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.500706
2027/8/4 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.375093
2027/8/4 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25311
2027/8/4 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.134627
2027/8/4 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.019519
2027/8/4 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.907666
2027/8/5 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.798953
2027/8/5 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.693269
2027/8/5 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.590507
2027/8/5 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.490564
2027/8/5 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.393342
2027/8/5 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.298746
2027/8/5 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.206684
2027/8/5 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11707
2027/8/5 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.029818
2027/8/5 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.944847
2027/8/5 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86208
2027/8/5 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78144
2027/8/5 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.702857
2027/8/5 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62626
2027/8/5 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.551582
2027/8/5 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.478759
2027/8/5 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40773
2027/8/5 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.338433
2027/8/5 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.270813
2027/8/5 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.204814
2027/8/5 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.140382
2027/8/5 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077467
2027/8/5 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.016019
2027/8/5 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.955991
2027/8/6 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.897337
2027/8/6 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.840014
2027/8/6 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.783978
2027/8/6 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.729189
2027/8/6 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.675607
2027/8/6 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.623196
2027/8/6 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571918
2027/8/6 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.521738
2027/8/6 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.472623
2027/8/6 9:00,0,0,0,0,0,0,0,0,3.400002,0,0,0,0,0,3.42454
2027/8/6 10:00,0,0,0,2.4,0,0,2.800002,0,0,0,2.800002,3.120352,2.4,0,3.377457
2027/8/6 11:00,0,0,0.199998,0,0,0,0,0,0,0,0,0,0,0,3.331344
2027/8/6 12:00,0,0,0,14.20182,0,0,0,0,0,3.749452,0,1.068466,0,0,3.286173
2027/8/6 13:00,2.873343,7.534932,0,1.27032,2.54064,1.134214,3.992435,0.181474,0.453686,0,0.362949,0.544423,0.665405,0,3.241914
2027/8/6 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.198541
2027/8/6 15:00,0,0,1.402071,4.427593,0,0,2.508969,0,0,0,0,0,3.099315,0,3.156028
2027/8/6 16:00,0,0,0,1.2,1.600002,0,2.7,0,0,0,6.400002,0,2.4,0,3.11435
2027/8/6 17:00,0,0,0,1.2,0,0,0,0,0,1.2,0,0,0,1.2,3.073481
2027/8/6 18:00,0,0,0,0,34.50347,10.87392,0,13.82219,0,0,17.12359,1.872731,1.159885,1.691498,3.033399
2027/8/6 19:00,3.866473,1.2,0,0,0,0,0,10.2,1.699998,0,0,0,0,0,2.994082
2027/8/6 20:00,0,6,1.8,0,80.46098,0,0,4.600002,6.3,0,0,0,22.8,0,2.955507
2027/8/6 21:00,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.360971
2027/8/6 22:00,19.2,0,0,0,6,1.600002,0,1.2,0,1.2,0,2.1,2.4,0,11.25489
2027/8/6 23:00,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,10.90137
2027/8/7 0:00,0,0,0,6.199998,2.4,0,0,0,0,0,34.8,0,4.399998,0,33.042
2027/8/7 1:00,0,0,0,0,0,0,0,0,0,3.956391,0,0,0,0,49.97228
2027/8/7 2:00,4.345973,6.518959,1.086493,0,2.716233,3.259479,3.259479,1.81082,3.802726,2.716233,0,1.086493,4.563271,6.700039,48.12602
2027/8/7 3:00,12.12798,0,3.221494,0,3.031995,3.031995,0,0,3.789993,9.853983,0,0,0,0,57.92855
2027/8/7 4:00,0,0,0,0,0,0,0,21.86994,0,0,0,0,0,0,67.14701
2027/8/7 5:00,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,65.71991
2027/8/7 6:00,0,0,0,0,0,0,0,1.827221,10.50652,0,2.512429,0,0,0,123.5536
2027/8/7 7:00,0,0,0,0.1889,0,0,0,0,4.857963,0,8.775434,0,0,0,128.3309
2027/8/7 8:00,0,0,0,0,0,0,0,0,3.008696,0,0.361044,2.045913,0,1.805218,235.6078
2027/8/7 9:00,0,0,0,0,0.672445,0,0,0,0,0.096064,0,0.048032,0,0,234.3654
2027/8/7 10:00,0,0.292492,0.280305,0,0,0,0,0,0,0,0,0,0.243743,0,256.1849
2027/8/7 11:00,0,0.16712,0,0,0.16712,0,0,0.16712,0.148058,0,0.16712,0,0,0,246.8455
2027/8/7 12:00,0,0,0,0,0,0.281382,0,0.280321,0,0,0,0,0,0.254837,283.8982
2027/8/7 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0.81654,0,274.2531
2027/8/7 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.9059
2027/8/7 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.7333
2027/8/7 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.9923
2027/8/7 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.2885
2027/8/7 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.7922
2027/8/7 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.789
2027/8/7 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.0177
2027/8/7 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.182
2027/8/7 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.8104
2027/8/7 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.8842
2027/8/8 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.3857
2027/8/8 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.2979
2027/8/8 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.6045
2027/8/8 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.2898
2027/8/8 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.3388
2027/8/8 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.737
2027/8/8 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.4705
2027/8/8 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.5262
2027/8/8 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.8911
2027/8/8 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.5532
2027/8/8 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.5006
2027/8/8 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.7221
2027/8/8 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.2069
2027/8/8 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.9445
2027/8/8 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.925
2027/8/8 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.1389
2027/8/8 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.5768
2027/8/8 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.2301
2027/8/8 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0903
2027/8/8 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.1491
2027/8/8 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.3988
2027/8/8 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.832
2027/8/8 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.4414
2027/8/8 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.22
2027/8/9 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.1613
2027/8/9 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.2589
