tm,BSD,BS,DQG,DW,HY,HX,MW,MZ,ZYG,OBS
2026/5/30 17:00,0.414490919,0,0,0,0.384955945,0.157901303,0,0,0.157901303,118.1611743
2026/5/30 18:00,0.239316512,0,0,0,0,0.30630456,0,0,0,124.2331216
2026/5/30 19:00,0,0.966666667,0,0.161111111,0.033333333,0,0.211111111,0,0,119.7583345
2026/5/30 20:00,0,0,0,0.872993714,0,0,0,0,0,121.7941946
2026/5/30 21:00,0.094444445,0,0,0,0.233333333,0,0,0,0,116.1868094
2026/5/30 22:00,0,0,0,0,0,0.241666667,0,0,0,120.2667073
2026/5/30 23:00,0,0.155555556,0,0,0,0,0,0,0,116.4395003
2026/5/31 0:00,0,0.033333333,0,0,0,0,0.066666667,0,0,110.7228017
2026/5/31 1:00,0.122383517,0,0.165704409,0,0,0,0,0,0,105.7013159
2026/5/31 2:00,0,0,0,0.100081022,0,0.057057847,0,0,0,101.2366851
2026/5/31 3:00,0,0,0,0,0,0,0,0,0,100.3037979
2026/5/31 4:00,0,0,0,0,0,0,0,0,0,95.71889908
2026/5/31 5:00,0,0,0,0,0,0,0,0,0,91.32603122
2026/5/31 6:00,0,0,0,0,0,0,0,0,0,86.88999199
2026/5/31 7:00,0,0,0,0,0,0,0,0,0,83.11333887
2026/5/31 8:00,0,0,0,0,0,0,0,0,0,79.1348089
2026/5/31 9:00,0,0,0,0,0,0,0,0,0,75.31763918
2026/5/31 10:00,0,0,0,0,0,0,0,0,0,71.69376506
2026/5/31 11:00,0,0,0,0,0,0,0,0,0,68.25322118
2026/5/31 12:00,0,0,0,0,0,0,0,0,0,64.98656144
2026/5/31 13:00,0,0,0,0,0,0,0,0,0,61.88483184
2026/5/31 14:00,0,0,0,0,0,0,0,0,0,58.93954604
2026/5/31 15:00,0,0,0,0,0,0,0,0,0,56.14265875
2026/5/31 16:00,0,0,0,0,0,0,0,0,0,53.48654254
2026/5/31 17:00,0,0,0,0,0,0,0,0,0,50.9639667
2026/5/31 18:00,0,0,0,0,0,0,0,0,0,48.56807646
2026/5/31 19:00,0,0,0,0,0,0,0,0,0,46.29237313
2026/5/31 20:00,0,0,0,0,0,0,0,0,0,44.13069544
2026/5/31 21:00,0,0,0,0,0,0,0,0,0,42.07720183
2026/5/31 22:00,0,0,0,0,0,0,0,0,0,40.12635362
2026/5/31 23:00,0,0,0,0,0,0,0,0,0,38.27289921
2026/6/1 0:00,0,0,0,0,0,0,0,0,0,36.51185895
2026/6/1 1:00,0,0,0,0,0,0,0,0,0,34.83851098
2026/6/1 2:00,0,0,0,0,0,0,0,0,0,33.24837768
2026/6/1 3:00,0,0,0,0,0,0,0,0,0,31.73721292
2026/6/1 4:00,0,0,0,0,0,0,0,0,0,30.30098999
2026/6/1 5:00,0,0,0,0,0,0,0,0,0,28.9358901
2026/6/1 6:00,0,0,0,0,0,0,0,0,0,27.63829153
2026/6/1 7:00,0,0,0,0,0,0,0,0,0,26.40475939
2026/6/1 8:00,0,0,0,0,0,0,0,0,0,25.23203586
2026/6/1 9:00,0,0,0,0,0,0,0,0,0,24.11703095
2026/6/1 10:00,0,0,0,0,0,0,0,0,0,23.05681378
2026/6/1 11:00,0,0,0,0,0,0,0,0,0,22.04860431
2026/6/1 12:00,0,0,0,0,0,0,0,0,0,21.0897655
2026/6/1 13:00,0,0,0,0,0,0,0,0,0,20.1777954
2026/6/1 14:00,0,0,0,0,0,0,0,0,0,19.3103207
2026/6/1 15:00,0,0,0,0,0,0,0,0,0,18.48509
2026/6/1 16:00,0,0,0,0,0,0,0,0,0,17.69996748
2026/6/1 17:00,0,0,0,0,0,0,0,0,0,16.95292694
2026/6/1 18:00,0,0,0,0,0,0,0,0,0,16.24204607
2026/6/1 19:00,0,0,0,0,0,0,0,0,0,15.56550111
2026/6/1 20:00,0,0,0,0,0,0,0,0,0,14.92156171
2026/6/1 21:00,0,0,0,0,0,0,0,0,0,14.30858611
2026/6/1 22:00,0,0,0,0,0,0,0,0,0,13.72501655
2026/6/1 23:00,0,0,0,0,0,0,0,0,0,13.16937495
2026/6/2 0:00,0,0,0,0,0,0,0,0,0,12.64025877
2026/6/2 1:00,0,0,0,0,0,0,0,0,0,12.1363371
2026/6/2 2:00,0,0,0,0,0,0,0,0,0,11.65634699
2026/6/2 3:00,0,0,0,0,0,0,0,0,0,11.19908994
2026/6/2 4:00,0,0,0,0,0,0,0,0,0,10.76342856
2026/6/2 5:00,0,0,0,0,0,0,0,0,0,10.34828342
2026/6/2 6:00,0,0,0,0,0,0,0,0,0,9.952630101
2026/6/2 7:00,0,0,0,0,0,0,0,0,0,9.575496315
2026/6/2 8:00,0,0,0,0,0,0,0,0,0,9.215959256
2026/6/2 9:00,0,0,0,0,0,0,0,0,0,8.873143043
2026/6/2 10:00,0,0,0,0,0,0,0,0,0,8.546216313
2026/6/2 11:00,0,0,0,0,0,0,0,0,0,8.23438993
2026/6/2 12:00,0,0,0,0,0,0,0,0,0,7.93691482
2026/6/2 13:00,0,0,0,0,0,0,0,0,0,7.653079916
2026/6/2 14:00,0,0,0,0,0,0,0,0,0,7.382210205
2026/6/2 15:00,0,0,0,0,0,0,0,0,0,7.123664883
2026/6/2 16:00,0,0,0,0,0,0,0,0,0,6.876835601
2026/6/2 17:00,0,0,0,0,0,0,0,0,0,6.641144804
2026/6/2 18:00,0,0,0,0,0,0,0,0,0,6.416044153
2026/6/2 19:00,0,0,0,0,0,0,0,0,0,6.201013031
2026/6/2 20:00,0,0,0,0,0,0,0,0,0,5.995557125
2026/6/2 21:00,0,0,0,0,0,0,0,0,0,5.799207084
2026/6/2 22:00,0,0,0,0,0,0,0,0,0,5.611517239
2026/6/2 23:00,0,0,0,0,0,0,0,0,0,5.432064397
2026/6/3 0:00,0,0,0,0,0,0,0,0,0,5.260446695
2026/6/3 1:00,0,0,0,0,0,0,0,0,0,5.096282506
2026/6/3 2:00,0,0,0,0,0,0,0,0,0,4.939209415
2026/6/3 3:00,0,0,0,0,0,0,0,0,0,4.788883233
2026/6/3 4:00,0,0,0,0,0,0,0,0,0,4.644977072
2026/6/3 5:00,0,0,0,0,0,0,0,0,0,4.507180462
2026/6/3 6:00,0,0,0,0,0,0,0,0,0,4.375198519
2026/6/3 7:00,0,0,0,0,0,0,0,0,0,4.248751147
2026/6/3 8:00,0,0,0,0,0,0,0,0,0,4.127572289
2026/6/3 9:00,0,0,0,0,0,0,0,0,0,4.011409213
2026/6/3 10:00,0,0,0,0,0,0,0,0,0,3.900021835
2026/6/3 11:00,0,0,0,0,0,0,0,0,0,3.793182076
2026/6/3 12:00,0,0,0,0,0,0,0,0,0,3.690673252
2026/6/3 13:00,0,0,0,0,0,0,0,0,0,3.5922895
2026/6/3 14:00,0,0,0,0,0,0,0,0,0,3.497835223
2026/6/3 15:00,0,0,0,0,0,0,0,0,0,3.407124574
2026/6/3 16:00,0,0,0,0,0,0,0,0,0,3.319980962
2026/6/3 17:00,0,0,0,0,0,0,0,0,0,3.236236579
2026/6/3 18:00,0,0,0,0,0,0,0,0,0,3.155731961
2026/6/3 19:00,0,0,0,0,0,0,0,0,0,3.078315562
2026/6/3 20:00,0,0,0,0,0,0,0,0,0,3.003843355
2026/6/3 21:00,0,0,0,0,0,0,0,0,0,2.932178452
2026/6/3 22:00,0,0,0,0,0,0,0,0,0,2.863190742
2026/6/3 23:00,0,0,0,0,0,0,0,0,0,2.79675655
2026/6/4 0:00,0,0,0,0,0,0,0,0,0,2.732758313
2026/6/4 1:00,0,0,0,0,0,0,0,0,0,2.67108427
2026/6/4 2:00,0,0,0,0,0,0,0,0,0,2.611628168
2026/6/4 3:00,0,0,0,0,0,0,0,0,0,2.554288989
2026/6/4 4:00,0,0,0,0,0,0,0,0,0,2.498970683
2026/6/4 5:00,0,0,0,0,0,0,0,0,0,2.445581916
2026/6/4 6:00,0,0,0,0,0,0,0,0,0,2.394035839
2026/6/4 7:00,0,0,0,0,0,0,0,0,0,2.344249856
2026/6/4 8:00,0,0,0,0,0,0,0,0,0,2.296145413
2026/6/4 9:00,0,0,0,0,0,0,0,0,0,2.249647794
2026/6/4 10:00,0,0,0,0,0,0,0,0,0,2.204685931
2026/6/4 11:00,0,0,0,0,0,0,0,0,0,2.161192218
2026/6/4 12:00,0,0,0,0,0,0,0,0,0,2.119102336
2026/6/4 13:00,0,0,0,0,0,0,0,0,0,2.078355093
2026/6/4 14:00,0,0,0,0,0,0,0,0,0,2.038892265
2026/6/4 15:00,0,0,0,0,0,0,0,0,0,2.000658444
2026/6/4 16:00,0,0,0,0,0,0,0,0,0,1.963600905
2026/6/4 17:00,0,0,0,0,0,0,0,0,0,1.927669465
2026/6/4 18:00,0,0,0,0,0,0,0,0,0,1.892816358
2026/6/4 19:00,0,0,0,0,0,0,0,0,0,1.858996115
2026/6/4 20:00,0,0,0,0,0,0,0,0,0,1.826165447
2026/6/4 21:00,0,0,0,0,0,0,0,0,0,1.794283139
2026/6/4 22:00,0,0,0,0,0,0,0,0,0,1.763309944
2026/6/4 23:00,0,0,0,0,0,0,0,0,0,1.733208487
2026/6/5 0:00,0,0,0,0,0,0,0,0,0,1.703943172
2026/6/5 1:00,0,0,0,0,0,0,0,0,0,1.67548009
2026/6/5 2:00,0,0,0,0,0,0,0,0,0,1.647786941
2026/6/5 3:00,0,0,0,0,0,0,0,0,0,1.620832949
2026/6/5 4:00,0,0,0,0,0,0,0,0,0,1.594588788
2026/6/5 5:00,0.133333333,0.1,0.566666667,0,0.418940191,0.056613332,0.574413447,0,0,1.569026513
2026/6/5 6:00,0,0,0,0,0,0,0,0,1.103861808,1.544119486
2026/6/5 7:00,0,0,0,0,0.144444445,0.786746479,0,0,0,1.519842317
2026/6/5 8:00,0,0,0,0,0,0,0,0,0.60259997,1.496170797
2026/6/5 9:00,0.418276096,0,0.285188247,0,0,0,0,0.404016684,0,1.473081844
2026/6/5 10:00,0,0,0,0,0.222828736,0,0,0,0.477490149,1.450553445
2026/6/5 11:00,0.25,0.3,0.322222222,0.193333333,0,0.6,0.169797965,0.133333333,0.15,1.428564605
2026/6/5 12:00,0.166666667,0.188888889,0.466666667,0,0.133333333,0,0.116666667,0.7,0,1.407095295
2026/6/5 13:00,0,0,0,0,0,0.50186504,0,0.50186504,0.50186504,1.386126405
2026/6/5 14:00,0.274934761,0.471316734,0,0,0,0,0.510593128,0,0.248750498,1.365639701
2026/6/5 15:00,0,0,0,0,0.570352636,0,0,0,0.861048495,1.345617776
2026/6/5 16:00,0,0,0.397267664,0,0.580621971,0,0,0.916771533,0,1.326044019
2026/6/5 17:00,0,0,1.423655616,0.456332645,0.406758748,0.406758748,0,0,0.813517495,1.409821111
2026/6/5 18:00,0,0,1.34596171,0,1.794615614,0,0,0,0,1.386828827
2026/6/5 19:00,0,3.181076384,0,0,1.004550438,0,0,0,0,1.364841188
2026/6/5 20:00,0,0,0,0,0,0,3.838388733,1.51443623,0,1.343783458
2026/6/5 21:00,0.50182734,0.669103121,0.50182734,2.00730936,0.669103121,0,0.50182734,0.50182734,0,1.3235865
2026/6/5 22:00,1.48073345,1.427850113,1.533616789,1.798033476,0.555275044,0,1.983125158,0.793250063,0.951900076,1.304186762
2026/6/5 23:00,0,0,0,0,0,0,7.2,0,0,1.480252966
2026/6/6 0:00,4.8,0,0,0,0,0,0,0,0,1.612719961
2026/6/6 1:00,0,0,0,6.5163315,0,2.739821199,0,0,0,1.677240583
2026/6/6 2:00,0.449966367,2.099843048,0.449966367,1.199910313,0.749943945,0.449966367,0.449966367,0.449966367,5.39959641,1.744455629
2026/6/6 3:00,0,3,0,0,0,0,0,0,0,1.788695706
2026/6/6 4:00,3.6,0,2.4,0,0,0,0,0,0,2.001627067
2026/6/6 5:00,0,11.21328225,0,0,0,3.915053346,0,0,0,3.030886051
2026/6/6 6:00,0,0,0,0,0,0,2.4,0,0,4.11007618
2026/6/6 7:00,0.585981954,4.018161965,0,0,0.251135123,0,0.376702684,0,0.251135123,6.162400312
2026/6/6 8:00,0.202046837,1.010234185,0.606140511,0,1.650049168,0.202046837,0,0.202046837,0,9.589358408
2026/6/6 9:00,1.2,0,0,1.8,0,0,0,0,0,13.16618627
2026/6/6 10:00,0.350461044,0.350461044,0.700922088,1.577074697,0.525691566,0.350461044,0.350461044,0.350461044,0.700922088,22.11543564
2026/6/6 11:00,0,0.243488354,1.159468352,0,1.391362022,0.243488354,0.463787341,0,0,27.12973789
2026/6/6 12:00,0,0,1.311966902,0,0,0,0,0,0,29.36801094
2026/6/6 13:00,0,0,0,0.796228189,0.199057047,0,0,0.398114094,0,36.33447097
2026/6/6 14:00,0,0,1.271250688,0,0,0,0,0,0,45.71056436
2026/6/6 15:00,0,0,0,0,0,0.333254823,0.75251089,0,0,45.23225788
2026/6/6 16:00,0.778132094,0,0,0,0,0,0,0,0,47.87223096
2026/6/6 17:00,0.1,0.2,0.187916584,0.238888889,0.126666667,0.233333333,0.15,0,0.066666667,60.76765585
2026/6/6 18:00,0,0,0,0.625887417,0,0,0,0,0,58.98112832
2026/6/6 19:00,0.083333333,0.053333333,0.186666667,0.113819587,0,0.066666667,0.111111111,0.187148993,0.088888889,60.39240771
2026/6/6 20:00,0,0.224752194,0,0.333333333,0,0.216666667,0,0,0.2,60.15894985
2026/6/6 21:00,0.1,0.1,0.1,0.141666667,0.094444445,0.133333333,0,0,0.066666667,59.0171644
2026/6/6 22:00,0,0,0,0,0,0,0,0,0,60.27598885
2026/6/6 23:00,0,0,0,0,0,0,0,0,0,59.68794229
2026/6/7 0:00,0,0,0,0,0,0,0,0,0,56.94263238
2026/6/7 1:00,0,0,0,0,0,0,0,0,0,54.39506809
2026/6/7 2:00,0,0,0,0,0,0,0,0,0,51.86955067
2026/6/7 3:00,0,0,0,0,0,0,0,0,0,49.40300642
2026/6/7 4:00,0,0,0,0,0,0,0,0,0,47.06189142
2026/6/7 5:00,0,0,0,0,0,0,0,0,0,44.91554584
2026/6/7 6:00,0,0,0,0,0,0,0,0,0,42.80233695
2026/6/7 7:00,0,0,0,0,0,0,0,0,0,40.79620043
2026/6/7 8:00,0,0,0,0,0,0,0,0,0,38.8915691
2026/6/7 9:00,0,0,0,0,0,0,0,0,0,37.08316997
2026/6/7 10:00,0,0,0,0,0,0,0,0,0,35.36600703
2026/6/7 11:00,0,0,0,0,0,0,0,0,0,33.73534461
2026/6/7 12:00,0,0,0,0,0,0,0,0,0,32.18669694
2026/6/7 13:00,0,0,0,0,0,0,0,0,0,30.71581471
2026/6/7 14:00,0,0,0,0,0,0,0,0,0,29.31867247
2026/6/7 15:00,0,0,0,0,0,0,0,0,0,27.99145663
2026/6/7 16:00,0,0,0,0,0,0,0,0,0,26.73055414
2026/6/7 17:00,0,0,0,0,0,0,0,0,0,25.53254179
2026/6/7 18:00,0,0,0,0,0,0,0,0,0,24.3941761
2026/6/7 19:00,0,0,0,0,0,0,0,0,0,23.31238373
2026/6/7 20:00,0,0,0,0,0,0,0,0,0,22.28425242
2026/6/7 21:00,0,0,0,0,0,0,0,0,0,21.30702244
2026/6/7 22:00,0,0,0,0,0,0,0,0,0,20.37807847
2026/6/7 23:00,0,0,0,0,0,0,0,0,0,19.49494194
2026/6/8 0:00,0,0,0,0,0,0,0,0,0,18.65526379
2026/6/8 1:00,0,0,0,0,0,0,0,0,0,17.85681757
2026/6/8 2:00,0,0,0,0,0,0,0,0,0,17.09749298
2026/6/8 3:00,0,0,0,0,0,0,0,0,0,16.37528972
2026/6/8 4:00,0,0,0,0,0,0,0,0,0,15.68831168
2026/6/8 5:00,0,0,0,0,0,0,0,0,0,15.03476139
2026/6/8 6:00,0,0,0,0,0,0,0,0,0,14.4129349
2026/6/8 7:00,0,0,0,0,0,0,0,0,0,13.82121676
2026/6/8 8:00,0,0,0,0,0,0,0,0,0,13.25807542
2026/6/8 9:00,0,0,0,0,0,0,0,0,0,12.72205879
2026/6/8 10:00,0,0,0,0,0,0,0,0,0,12.21179004
2026/6/8 11:00,0,0,0,0,0,0,0,0,0,11.7259637
2026/6/8 12:00,0,0,0,0,0,0,0,0,0,11.26334184
2026/6/8 13:00,0,0,0,0,0,0,0,0,0,10.82275058
2026/6/8 14:00,0,0,0,0,0,0,0,0,0,10.40307671
2026/6/8 15:00,0,0,0,0,0,0,0,0,0,10.00326451
2026/6/8 16:00,0,0,0,0,0,0,0,0,0,9.622312757
2026/6/8 17:00,0,0,0,0,0,0,0,0,0,9.259271842
2026/6/8 18:00,0,0,0,0,0,0,0,0,0,8.913241098
2026/6/8 19:00,0,0,0,0,0,0,0,0,0,8.583366233
2026/6/8 20:00,0,0,0,0,0,0,0,0,0,8.268836911
2026/6/8 21:00,0,0,0,0,0,0,0,0,0,7.968884456
2026/6/8 22:00,0,0,0,0,0,0,0,0,0,7.682779682
2026/6/8 23:00,0,0,0,0,0,0,0,0,0,7.409830836
2026/6/9 0:00,0,0,0,0,0,0,0,0,0,7.149381651
2026/6/9 1:00,0,0,0,0,0,0,0,0,0,6.900809493
2026/6/9 2:00,0,0,0,0,0,0,0,0,0,6.663523622
2026/6/9 3:00,0,0,0,0,0,0,0,0,0,6.436963528
2026/6/9 4:00,0,0,0,0,0,0,0,0,0,6.220597363
2026/6/9 5:00,0,0,0,0,0,0,0,0,0,6.013920458
2026/6/9 6:00,0,0,0,0,0,0,0,0,0,5.816453906
2026/6/9 7:00,0,0,0,0,0,0,0,0,0,5.627743237
2026/6/9 8:00,0,0,0,0,0,0,0,0,0,5.447357145
2026/6/9 9:00,0,0,0,0,0,0,0,0,0,5.274886292
2026/6/9 10:00,0,0,0,0,0,0,0,0,0,5.109942174
2026/6/9 11:00,0,0,0,0,0,0,0,0,0,4.952156039
2026/6/9 12:00,0,0,0,0,0,0,0,0,0,4.801177875
2026/6/9 13:00,0,0,0,0,0,0,0,0,0,4.656675436
2026/6/9 14:00,0,0,0,0,0,0,0,0,0,4.518333329
2026/6/9 15:00,0,0,0,0,0,0,0,0,0,4.385852143
2026/6/9 16:00,0,0,0,0,0,0,0,0,0,4.258947629
2026/6/9 17:00,0,0,0,0,0,0,0,0,0,4.137349917
2026/6/9 18:00,0,0,0,0,0,0,0,0,0,4.020802778
2026/6/9 19:00,0,0,0,0,0,0,0,0,0,3.909062921
2026/6/9 20:00,0,0,0,0,0,0,0,0,0,3.801899329
2026/6/9 21:00,0,0,0,0,0,0,0,0,0,3.699092651
2026/6/9 22:00,0,0,0,0,0,0,0,0,0,3.600434578
2026/6/9 23:00,0,0,0,0,0,0,0,0,0,3.505727278
2026/6/10 0:00,0,0,0,0,0,0,0,0,0,3.414782859
2026/6/10 1:00,0,0,0,0,0,0,0,0,0,3.327422858
2026/6/10 2:00,0,0,0,0,0,0,0,0,0,3.243477762
2026/6/10 3:00,0,0,0,0,0,0,0,0,0,3.162786549
2026/6/10 4:00,0,0,0,0,0,0,0,0,0,3.085196251
2026/6/10 5:00,0,0,0,0,0,0,0,0,0,3.010561548
2026/6/10 6:00,0,0,0,0,0,0,0,0,0,2.938744374
2026/6/10 7:00,0,0,0,0,0,0,0,0,0,2.869613548
2026/6/10 8:00,0,0,0,0,0,0,0,0,0,2.803044425
2026/6/10 9:00,0,0,0,0,0,0,0,0,0,2.738918559
2026/6/10 10:00,0,0,0,0,0,0,0,0,0,2.677123391
2026/6/10 11:00,0,0,0,0,0,0,0,0,0,2.617551946
2026/6/10 12:00,0,0,0,0,0,0,0,0,0,2.560102555
2026/6/10 13:00,0,0,0,0,0,0,0,0,0,2.504678579
2026/6/10 14:00,0,0,0,0,0,0,0,0,0,2.451188156
2026/6/10 15:00,0,0,0,0,0,0,0,0,0,2.399543959
2026/6/10 16:00,0,0,0,0,0,0,0,0,0,2.349662966
2026/6/10 17:00,0,0,0,0,0,0,0,0,0,2.301466242
2026/6/10 18:00,0,0,0,0,0,0,0,0,0,2.254878732
2026/6/10 19:00,0,0,0,0,0,0,0,0,0,2.209829061
2026/6/10 20:00,0,0,0,0,0,0,0,0,0,2.166249355
2026/6/10 21:00,0,0,0,0,0,0,0,0,0,2.124075058
2026/6/10 22:00,0,0,0,0,0,0,0,0,0,2.083244765
2026/6/10 23:00,0,0,0,0,0,0,0,0,0,2.043700069
2026/6/11 0:00,0,0,0,0,0,0,0,0,0,2.005385399
2026/6/11 1:00,0,0,0,0,0,0,0,0,0,1.96824789
2026/6/11 2:00,0,0,0,0,0,0,0,0,0,1.932237233
2026/6/11 3:00,0,0,0,0,0,0,0,0,0,1.89730556
2026/6/11 4:00,0,0,0,0,0,0,0,0,0,1.863407309
2026/6/11 5:00,0,0,0,0,0,0,0,0,0,1.830499117
2026/6/11 6:00,0,0,0,0,0,0,0,0,0,1.798539706
2026/6/11 7:00,0,0,0,0,0,0,0,0,0,1.767489777
2026/6/11 8:00,0,0,0,0,0,0,0,0,0,1.737311914
2026/6/11 9:00,0,0,0,0,0,0,0,0,0,1.707970487
2026/6/11 10:00,0,0,0,0,0,0,0,0,0,1.679431565
2026/6/11 11:00,0,0,0,0,0,0,0,0,0,1.65166283
2026/6/11 12:00,0,0,0,0,0,0,0,0,0,1.624633494
2026/6/11 13:00,0,0,0,0,0,0,0,0,0,1.598314227
2026/6/11 14:00,0,0,0,0,0,0,0,0,0,1.572677082
2026/6/11 15:00,0,0,0,0,0,0,0,0,0,1.547695426
2026/6/11 16:00,0,0,0,0,0,0,0,0,0,1.523343874
2026/6/11 17:00,0,0,0,0,0,0,0,0,0,1.49959823
2026/6/11 18:00,0,0,0,0,0,0,0,0,0,1.476435423
2026/6/11 19:00,0,0,0,0,0,0,0,0,0,1.453833455
2026/6/11 20:00,0,0,0,0,0,0,0,0,0,1.431771349
2026/6/11 21:00,0,0,0,0,0,0,0,0,0,1.410229094
2026/6/11 22:00,1.686597573,0,0.810864218,1.135209905,0.324345687,0,0,0,0.648691374,1.389187599
2026/6/11 23:00,0,0,1.497422551,2.178069165,0,0,0.408387968,0.521829071,0,1.36862865
2026/6/12 0:00,0.511745417,0,1.535236252,0.511745417,0,0,0,0,2.046981669,1.348534864
2026/6/12 1:00,0,0,0,0,0,2.512204776,0,0,2.09350398,1.328889648
2026/6/12 2:00,0.460570876,0,0,0,0,0,0,0,0,1.309677161
2026/6/12 3:00,0,0,0,0,0,2.302854378,0,0,0,1.290882279
2026/6/12 4:00,0.2,0,0,0,0,0,0,0,0.9,1.272490556
2026/6/12 5:00,0,0.495455918,0,0,0.524600384,0.451739219,0.262300192,0,0.437166986,1.254488193
2026/6/12 6:00,0.1,0.116666667,0.188888889,0.138888889,0.233333333,0.133333333,0.333185649,0,0,1.236862005
2026/6/12 7:00,0,0,0,0,0,0,0,0,0,1.219599394
2026/6/12 8:00,0,0,0,0,0,0,0,0,0,1.202688317
2026/6/12 9:00,0,0,1.098175161,0.452997254,0.109817516,0,0,0,0.247089411,1.18611726
2026/6/12 10:00,0,0,2.790014914,2.922872767,1.860009942,0,2.125725649,0,3.188588473,2.127641215
2026/6/12 11:00,0,14.8231907,0,0,0,15.07224552,0,0,0,3.934050428
2026/6/12 12:00,4.2,10.8,1.5,0,3.6,7.999999998,0,1.2,0,6.314793078
2026/6/12 13:00,0,0,0,0,18,0,0,0,0,8.949039204
2026/6/12 14:00,0,0,0,0,2.4,0,0,0,0,8.556736426
2026/6/12 15:00,1.376348852,0,0,9.577217514,0,0,5.677439008,2.064523276,3.354850323,9.025986106
2026/6/12 16:00,0,0.547421384,0,7.116477988,0,0.547421384,0,0,0,8.63459502
2026/6/12 17:00,0,0,0,0,0,0,0,0,0,8.941134115
2026/6/12 18:00,0,0,0,0,0,0,0,0,0,8.599931662
2026/6/12 19:00,0.12432142,0.082880947,0,0,0.145041657,0,0.414404734,0.12432142,0.35915077,8.236034665
2026/6/12 20:00,0,0,1.784178086,0.991210048,0,0,1.04077055,0,0,7.891993447
2026/6/12 21:00,0.959933087,0.74051981,1.206773024,1.316479662,1.578951537,0.957548758,0,0.493679873,0.246839937,7.971506986
2026/6/12 22:00,0,0,0,0,4.976781104,0,0,0,0,17.71067219
2026/6/12 23:00,0.473351362,0.946702725,0.473351362,0,0.769195964,0.867810831,0,4.02348658,0.670581097,45.22989444
2026/6/13 0:00,0.116666667,0.842697884,0.083333333,0.309361441,0.077777778,0.122222222,0.066666667,0.044444445,0.1,71.6538733
2026/6/13 1:00,0,0,0,1.776487663,0,0,0,0,0,85.5305726
2026/6/13 2:00,0,3.15820029,0,0,0,0,0,0,0,82.4331336
2026/6/13 3:00,1.2,1.2,6,0,1.68,0,1.2,0,0,100.4710169
2026/6/13 4:00,2.434025188,0.811341729,3.245366917,3.177755107,2.596293534,0,1.757907081,2.56924881,2.434025188,102.8276011
2026/6/13 5:00,0,0,6,0,0,0,0,0,3.6,97.78067467
2026/6/13 6:00,5.08279436,0,0.909312896,1.818625793,1.091175476,0.727450317,0.969933756,2.54607611,1.636763213,92.98897821
2026/6/13 7:00,0,0,0,0,0,0,0,0,1.2,88.49078531
2026/6/13 8:00,0,0,0,0,0,0,0,0,24,86.2237031
2026/6/13 9:00,0,0,0,0,0,0,1.2,0,0,88.14841432
2026/6/13 10:00,1.2,1.2,0,1.2,1.2,0,1.2,0,1.2,87.68117406
2026/6/13 11:00,4.8,0,0,0,0,0,0,0,0,90.90166761
2026/6/13 12:00,1.302137554,0,7.161756547,3.645985151,3.255343885,0,5.859618993,3.645985151,0,87.01839378
2026/6/13 13:00,0,0,7.2,0,0,0,0,0,0,83.30398361
2026/6/13 14:00,0.983127021,4.26021709,2.403199384,0.655418014,2.031795843,0,0,0,0.983127021,80.97496959
2026/6/13 15:00,0,0,0,0,0,0,0,0,0,87.75893268
2026/6/13 16:00,0,0,0,0,0,0,0,0,0,103.7035381
2026/6/13 17:00,0,0,0,0,0,0,0,0,0,108.0321944
2026/6/13 18:00,0,0,0,0,0,0,0,0,0,118.4793061
2026/6/13 19:00,0,0,0,0,0,0,0,0,0,112.7145088
2026/6/13 20:00,0,0,0,0,0,0,0,0,0,134.0298654
2026/6/13 21:00,0,0,0,0,0,0,0,0,0,127.4955758
2026/6/13 22:00,0,0,0,0,0,0,0,0,0,127.6733018
2026/6/13 23:00,0,0,0,0,0,0,0,0,0,125.4449029
2026/6/14 0:00,0,0,0,0,0,0,0,0,0,148.7236154
2026/6/14 1:00,0,0,0,0,0,0,0,0,0,148.5264786
2026/6/14 2:00,0,0,0,0,0,0,0,0,0,153.8534021
2026/6/14 3:00,0,0,0,0,0,0,0,0,0,146.3355093
2026/6/14 4:00,0,0,0,0,0,0,0,0,0,139.1972659
2026/6/14 5:00,0,0,0,0,0,0,0,0,0,132.4192508
2026/6/14 6:00,0,0,0,0,0,0,0,0,0,125.9830458
2026/6/14 7:00,0,0,0,0,0,0,0,0,0,119.871183
2026/6/14 8:00,0,0,0,0,0,0,0,0,0,114.0670956
2026/6/14 9:00,0,0,0,0,0,0,0,0,0,108.5550707
2026/6/14 10:00,0,0,0,0,0,0,0,0,0,103.3202049
2026/6/14 11:00,0,0,0,0,0,0,0,0,0,98.34836238
2026/6/14 12:00,0,0,0,0,0,0,0,0,0,93.62613483
2026/6/14 13:00,0,0,0,0,0,0,0,0,0,89.14080368
2026/6/14 14:00,0,0,0,0,0,0,0,0,0,84.88030435
2026/6/14 15:00,0,0,0,0,0,0,0,0,0,80.83319227
2026/6/14 16:00,0,0,0,0,0,0,0,0,0,76.98861073
2026/6/14 17:00,0,0,0,0,0,0,0,0,0,73.33626046
2026/6/14 18:00,0,0,0,0,0,0,0,0,0,69.86637068
2026/6/14 19:00,0,0,0,0,0,0,0,0,0,66.56967182
2026/6/14 20:00,0,0,0,0,0,0,0,0,0,63.43736955
2026/6/14 21:00,0,0,0,0,0,0,0,0,0,60.4611202
2026/6/14 22:00,0,0,0,0,0,0,0,0,0,57.63300748
